product_name,product_price,Rate,Review,text,labels,sentiment_code
zebronics zebvita plus 16 w bluetooth laptopdesktop speakerblack stereo channel,1349.0,5.0,must buy,must buy,positive,2
sportsoul cotton gym  athletic abdomen supportblue,249.0,5.0,best in the market,very nice,neutral,1
hindware ripple 90 auto clean wall mounted chimneyinox 1350 cmh,14299.0,5.0,simply awesome,nice good suction bit noisy,positive,2
voltas beko dt8b free standing 8 place settings intensive kadhai cleaning no prerinse required dishwasher,20990.0,5.0,worth every penny,i purchase voltas beko dishwasher machine after seeing many videos about it and read information thanks a ton for sharing their experiences and knowledge we need to do plumbing work for inlet and outlet for machine before demo person comes and we should plan for the space as well for keeping machine with stand machine works well once in a while it does not clean properly but majorly it works much cleaner we cant put aluminum kadai and cookers as it changes the colour but w,positive,2
hindware ripple 90 auto clean wall mounted chimneyblack 1350 cmh,14299.0,5.0,great product,great product best featuresgo through it,positive,2
ifb neptune sx1 free standing 15 place settings with germfree hygienic wash made for indian kitchens steam drying energy efficient dishwasher,44490.0,4.0,express delivery in 1 day,booked on 31st dec and delivered on 1st jan super speed delivery waiting for installation engineer had visited on 2nd jan and the plug point was little far away from the choosen place to keep the dishwasher suggested to get extention cable of 16 amps plugand said will visit us once we are ready with it he also pointed out to use the water softener device liquid which will cost us 3700 extra to avoid descaling lime accumulated on dishwasher we are in doubt on this as no whe,positive,2
hindware nevio plus 60  auto clean wall mounted chimneyblack 1400 cmh,13999.0,5.0,excellent,very valuable product and awesome working with advance technologybut delivery is too late about 1 month from gati,positive,2
ifb neptune sx1 free standing 15 place settings with germfree hygienic wash made for indian kitchens steam drying energy efficient dishwasher,44490.0,5.0,must buy,great product gst on this product is very high but overall helps a lot if you dont want to depend on domestic help,positive,2
usha fp 3811 1000 w food processorblack silver,11500.0,5.0,fabulous,very nice product thanks flipcart i like it,positive,2
zebronics zebvita plus 16 w bluetooth laptopdesktop speakerblack stereo channel,1349.0,4.0,good quality product,worth for price nice power backup,positive,2
mivi roam2 5 w bluetooth speakerblack mono channel,1099.0,4.0,delightful,amazing sound quality highly recommended,positive,2
butterfly rapid kettle 15 litre  eco 750 ml water bottle,849.0,5.0,great product,great combogot it for the good deal 750 and the delivery was too quick,positive,2
ifb neptune sx1 free standing 15 place settings with germfree hygienic wash made for indian kitchens steam drying energy efficient dishwasher,44490.0,5.0,ifb dishwasher,i have been using ifb neptune vx dishwasher since 1 and half year its fantastic performance it will not only give me sparkling utensils but also dry crockery out of the machine fully utilized during home partys perfectly suited for indian homes indian cookingi am very happy that i bought one,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,5.0,just wow,nice dslr,positive,2
i kall ik22 40 w bluetooth home theatreblack 21 channel,1499.0,5.0,mindblowing purchase,ok,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,5.0,mindblowing purchase,very good result but not for photographer in studio use studio light triger nit supported but family use best camera under 25 k,positive,2
pigeon favourite electric kettle15 l silver black,699.0,5.0,simply awesome,very fast deliveryso i am very happythanks for filipcart,positive,2
mivi fort s16 soundbar with 2 full range drivers made in india 16 w bluetooth soundbarblack 20 channel,1499.0,5.0,fabulous,overall good,positive,2
bluechip 100 copper bl72smarttv32amp tv voltage stabilizer for led tvsmart tv up to 72  inches  set top box  home theater  with 3 years warranty  100 copper black gold,1547.0,4.0,valueformoney,after two months of usage it does its job good,positive,2
lakm eyeconic kajal twin packdeep black 07 g,218.0,4.0,very good,gud,positive,2
sportsoul cotton gym  athletic abdomen supportgrey black,249.0,2.0,could be way better,very bad quality,negative,0
bajaj crest neo 1200 mm 3 blade ceiling fanwhite pack of 1,1329.0,4.0,pretty good,good products,positive,2
pragati trends lab coatpoly cotton,385.0,5.0,best in the market,its really comfortable,positive,2
maharaja whiteline fortune fp  102 600 w food processorwhite  mystic blue,4219.0,4.0,the best product for flipkart,the best product good and of juice do you know the maharaja whiteline is chrif and best its made food processor,positive,2
fashion tree tw12 steel toe genuine leather safety shoeblack sb,799.0,5.0,terrific,worth it,positive,2
victory medium weight  pack of 1  rubber cricket tennis ball cricket rubber ballpack of 1,59.0,5.0,terrific,nice product yrr,positive,2
lakm eyeconic kajal twin packdeep black 07 g,218.0,5.0,excellent,very good products thank you,positive,2
wd 15 tb wired external hard disk drive hddblack,4449.0,1.0,useless product,it stopped working within 20 days of purchase when contacted flip kart i was asked to contact wd on the warranty wd had a biiiggg process for warranty and hence i had to throw the hdd in my junk,negative,0
inalsa fiesta lx 650 w food processorwhite,5039.0,5.0,terrific,good,positive,2
luminous vento dlx 150 mm 5 blade exhaust fanwhite,1448.0,5.0,terrific purchase,very good quality delivered on time vent open and close smoothly,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,4.0,really nice,the product is very good but if i take another lens of 55250mm lens then its amazing so take it for photography and its best for beginners,positive,2
i kall ik22 40 w bluetooth home theatreblack 21 channel,1499.0,4.0,good choice,very good saund,positive,2
seagate one touch with password protection for windows  mac with 3 years data recovery services  portable 2 tb external hard disk drive hddlight blue,5599.0,4.0,pretty good,i love it,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,4.0,wonderful,best for beginners,positive,2
sportsoul cotton gym  athletic abdomen supportgrey black,249.0,5.0,perfect product,very nice,positive,2
wd 15 tb wired external hard disk drive hddblack,4449.0,5.0,wonderful,best hd brand go for it,positive,2
hindware ripple 90 auto clean wall mounted chimneyblack 1350 cmh,14299.0,5.0,best in the market,nice product,positive,2
bajaj crest neo 1200 mm 3 blade ceiling fanwhite pack of 1,1329.0,5.0,worth every penny,nice working,positive,2
bajaj crest neo 1200 mm 3 blade ceiling fanwhite pack of 1,1329.0,1.0,horrible,very badafter 2 months fan is not working properly,negative,0
prestige cleanhome fruit and vegetable cleaner p0z 10  230 volts food processorwhite and blue,2695.0,5.0,terrific,good for disinfection during covid times,positive,2
f ferons wireless rechargeable portable premium bass multimedia ffrtg113 9 w bluetooth speakerblack stereo channel,435.0,4.0,really nice,at this price over all good,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,5.0,brilliant,super asome,positive,2
hindware nevio plus 60  auto clean wall mounted chimneyblack 1400 cmh,13999.0,4.0,nice product,good in every aspects,positive,2
hindware nevio plus 60  auto clean wall mounted chimneyblack 1400 cmh,13999.0,5.0,super,i am using this chimney from last 10 days on the basis of that i am putting my review installation is very easy only 3 hole need to grill and your installation is complete so no need to call hindware people to come and installed you can do it yourself as i did overall product is very good works smoothly,positive,2
hindware nevio plus 60  auto clean wall mounted chimneyblack 1400 cmh,13999.0,1.0,worst experience ever,damage product,negative,0
flipkart smartbuy cfxb15 electric rice cooker15 l white,1499.0,5.0,highly recommended,wroth,neutral,1
philips hr762700 650 w food processorwhite,4319.0,5.0,must buy,nice,positive,2
maharaja whiteline 65 l desert air coolerwhite grey rambo grey  ac303,7999.0,5.0,excellent,super cool and quality,positive,2
lg dfb424fp free standing 14 place settings intensive kadhai cleaning no prerinse required dishwasher,52990.0,5.0,just wow,very good purchase,positive,2
canon eos 3000d dslr camera 1 camera body 18  55 mm lensblack,30999.0,4.0,nice product,worth it,positive,2
sulfur best buy ultra dj sound blast portable best bluetoothwith super deep bass wireless rechargeable dj sound bluetooth extra baas stereo sound quality led colour changing lights  mini home theatre speaker support tfusbpen driveaux slot 10 w bluetooth car speakerblack stereo channel,499.0,1.0,worst experience ever,bery bad,negative,0
wd 15 tb wired external hard disk drive hddblack,4449.0,5.0,simply awesome,good drive with 3 years warranty easily getting 100mbs write speeds on usb 30 interface,positive,2
hindware nevio plus 60  auto clean wall mounted chimneyblack 1400 cmh,13999.0,5.0,terrific purchase,quick delivery and on time installation ordered on saturday received on monday installed on tuesday good and trendy chimney review after using it for 10 days,positive,2
mivi roam2 5 w bluetooth speakerblack mono channel,1099.0,5.0,mindblowing purchase,everything is best the sound and bass is really good it almost beats boat rugby in sound and bass thats damn impressive given its 5w compared to that of boat rugby which is 10w design is tough and soft both at the same time there is just one problem it takes 4 hours to charge it gives 20 hours playback which is damn impressive but charging it for 4 straight hours can be irritating sometimes other than that each and everything is impressive,positive,2
seagate one touch with password protection for windows  mac with 3 years data recovery services  portable 2 tb external hard disk drive hddlight blue,5599.0,4.0,wonderful,delivery was good product quality medium speed changes from 40mbps to 80,positive,2
voltas beko dt8b free standing 8 place settings intensive kadhai cleaning no prerinse required dishwasher,20990.0,5.0,mindblowing purchase,best product,positive,2
wd elements 2 tb wired external hard disk drive hddblack,5499.0,1.0,very poor,its not working properly please chaing it,negative,0
